Capacity,StartTimestamp,EndTimestamp,ReferenceLocationName,ReferenceLocationType,ReferenceLocationRole
12,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,EDDR,AD,D
12,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,EDDR,AD,D
12,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,EDDR,AD,D
12,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,EDDR,AD,D
12,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,EDDR,AD,D
12,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,EDDR,AD,D
12,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,EDDR,AD,D
12,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,EDDR,AD,D
12,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,EDDR,AD,D
12,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,EDDR,AD,D
12,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,EDDR,AD,D
12,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,EDDR,AD,D
12,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,EDDR,AD,D
12,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,EDDR,AD,D
12,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,EDDR,AD,D
12,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,EDDR,AD,D
12,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,EDDR,AD,D
12,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,EDDR,AD,D
12,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,EDDR,AD,D
12,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,EDDR,AD,D
12,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,EDDR,AD,D
12,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,EDDR,AD,D
12,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,EDDR,AD,D
12,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,EDDR,AD,D
12,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,EDDR,AD,D
12,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,EDDR,AD,D
12,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,EDDR,AD,D
12,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,EDDR,AD,D
15,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,EHGG,AD,G
15,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,EHGG,AD,G
15,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,EHGG,AD,G
15,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,EHGG,AD,G
15,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,EHGG,AD,G
15,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,EHGG,AD,G
15,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,EHGG,AD,G
15,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,EHGG,AD,G
15,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,EHGG,AD,G
15,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,EHGG,AD,G
15,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,EHGG,AD,G
15,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,EHGG,AD,G
15,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,EHGG,AD,G
15,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,EHGG,AD,G
15,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,EHGG,AD,G
15,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,EHGG,AD,G
15,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,EHGG,AD,G
15,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,EHGG,AD,G
15,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,EHGG,AD,G
15,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,EHGG,AD,G
15,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,EHGG,AD,G
15,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,EHGG,AD,G
15,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,EHGG,AD,G
15,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,EHGG,AD,G
15,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,EHGG,AD,G
15,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,EHGG,AD,G
15,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,EHGG,AD,G
15,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,EHGG,AD,G
28,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,LEIB,AD,G
28,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,LEIB,AD,G
28,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,LEIB,AD,G
28,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,LEIB,AD,G
28,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,LEIB,AD,G
28,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,LEIB,AD,G
28,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,LEIB,AD,G
28,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,LEIB,AD,G
28,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,LEIB,AD,G
28,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,LEIB,AD,G
28,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,LEIB,AD,G
28,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,LEIB,AD,G
28,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,LEIB,AD,G
28,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,LEIB,AD,G
28,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,LEIB,AD,G
28,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,LEIB,AD,G
28,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,LEIB,AD,G
28,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,LEIB,AD,G
28,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,LEIB,AD,G
28,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,LEIB,AD,G
28,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,LEIB,AD,G
28,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,LEIB,AD,G
28,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,LEIB,AD,G
28,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,LEIB,AD,G
28,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,LEIB,AD,G
28,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,LEIB,AD,G
28,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,LEIB,AD,G
28,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,LEIB,AD,G
6,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,LFPN,AD,A
6,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,LFPN,AD,A
6,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,LFPN,AD,A
6,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,LFPN,AD,A
6,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,LFPN,AD,A
6,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,LFPN,AD,A
6,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,LFPN,AD,A
6,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,LFPN,AD,A
6,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,LFPN,AD,A
6,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,LFPN,AD,A
6,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,LFPN,AD,A
6,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,LFPN,AD,A
6,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,LFPN,AD,A
6,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,LFPN,AD,A
6,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,LFPN,AD,A
6,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,LFPN,AD,A
6,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,LFPN,AD,A
6,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,LFPN,AD,A
6,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,LFPN,AD,A
6,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,LFPN,AD,A
6,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,LFPN,AD,A
6,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,LFPN,AD,A
6,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,LFPN,AD,A
6,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,LFPN,AD,A
6,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,LFPN,AD,A
6,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,LFPN,AD,A
6,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,LFPN,AD,A
6,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,LFPN,AD,A
6,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,LIPE4,AZ,A
6,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,LIPE4,AZ,A
6,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,LIPE4,AZ,A
6,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,LIPE4,AZ,A
6,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,LIPE4,AZ,A
6,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,LIPE4,AZ,A
6,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,LIPE4,AZ,A
6,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,LIPE4,AZ,A
6,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,LIPE4,AZ,A
6,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,LIPE4,AZ,A
6,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,LIPE4,AZ,A
6,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,LIPE4,AZ,A
6,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,LIPE4,AZ,A
6,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,LIPE4,AZ,A
6,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,LIPE4,AZ,A
6,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,LIPE4,AZ,A
6,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,LIPE4,AZ,A
6,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,LIPE4,AZ,A
6,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,LIPE4,AZ,A
6,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,LIPE4,AZ,A
6,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,LIPE4,AZ,A
6,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,LIPE4,AZ,A
6,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,LIPE4,AZ,A
6,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,LIPE4,AZ,A
6,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,LIPE4,AZ,A
6,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,LIPE4,AZ,A
6,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,LIPE4,AZ,A
6,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,LIPE4,AZ,A
0,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,LIRSTR1,AZ,G
0,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,LIRSTR1,AZ,G
24,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,LYBE,AD,G
24,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,LYBE,AD,G
24,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,LYBE,AD,G
24,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,LYBE,AD,G
24,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,LYBE,AD,G
24,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,LYBE,AD,G
24,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,LYBE,AD,G
24,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,LYBE,AD,G
24,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,LYBE,AD,G
24,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,LYBE,AD,G
24,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,LYBE,AD,G
24,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,LYBE,AD,G
24,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,LYBE,AD,G
24,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,LYBE,AD,G
24,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,LYBE,AD,G
24,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,LYBE,AD,G
24,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,LYBE,AD,G
24,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,LYBE,AD,G
24,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,LYBE,AD,G
24,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,LYBE,AD,G
24,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,LYBE,AD,G
24,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,LYBE,AD,G
24,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,LYBE,AD,G
24,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,LYBE,AD,G
24,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,LYBE,AD,G
24,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,LYBE,AD,G
24,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,LYBE,AD,G
24,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,LYBE,AD,G
3,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,LEMH,AD,D
3,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,LEMH,AD,D
3,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,LEMH,AD,D
3,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,LEMH,AD,D
3,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,LEMH,AD,D
3,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,LEMH,AD,D
3,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,LEMH,AD,D
3,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,LEMH,AD,D
3,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,LEMH,AD,D
3,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,LEMH,AD,D
3,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,LEMH,AD,D
3,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,LEMH,AD,D
3,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,LEMH,AD,D
3,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,LEMH,AD,D
3,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,LEMH,AD,D
3,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,LEMH,AD,D
3,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,LEMH,AD,D
3,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,LEMH,AD,D
3,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,LEMH,AD,D
3,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,LEMH,AD,D
3,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,LEMH,AD,D
3,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,LEMH,AD,D
3,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,LEMH,AD,D
3,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,LEMH,AD,D
3,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,LEMH,AD,D
3,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,LEMH,AD,D
3,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,LEMH,AD,D
3,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,LEMH,AD,D
3,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,LFBE,AD,A
3,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,LFBE,AD,A
3,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,LFBE,AD,A
3,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,LFBE,AD,A
3,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,LFBE,AD,A
3,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,LFBE,AD,A
3,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,LFBE,AD,A
3,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,LFBE,AD,A
3,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,LFBE,AD,A
3,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,LFBE,AD,A
3,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,LFBE,AD,A
3,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,LFBE,AD,A
3,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,LFBE,AD,A
3,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,LFBE,AD,A
3,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,LFBE,AD,A
3,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,LFBE,AD,A
3,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,LFBE,AD,A
3,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,LFBE,AD,A
3,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,LFBE,AD,A
3,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,LFBE,AD,A
3,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,LFBE,AD,A
3,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,LFBE,AD,A
3,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,LFBE,AD,A
3,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,LFBE,AD,A
3,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,LFBE,AD,A
3,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,LFBE,AD,A
3,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,LFBE,AD,A
3,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,LFBE,AD,A
120,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,LFPG,AD,G
120,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,LFPG,AD,G
120,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,LFPG,AD,G
120,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,LFPG,AD,G
120,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,LFPG,AD,G
120,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,LFPG,AD,G
120,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,LFPG,AD,G
120,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,LFPG,AD,G
120,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,LFPG,AD,G
120,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,LFPG,AD,G
120,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,LFPG,AD,G
120,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,LFPG,AD,G
120,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,LFPG,AD,G
120,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,LFPG,AD,G
120,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,LFPG,AD,G
120,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,LFPG,AD,G
120,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,LFPG,AD,G
120,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,LFPG,AD,G
120,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,LFPG,AD,G
120,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,LFPG,AD,G
120,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,LFPG,AD,G
120,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,LFPG,AD,G
120,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,LFPG,AD,G
120,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,LFPG,AD,G
120,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,LFPG,AD,G
120,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,LFPG,AD,G
120,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,LFPG,AD,G
120,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,LFPG,AD,G
0,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,LIB2,AZ,D
0,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,LIB2,AZ,D
0,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,LIB2,AZ,D
0,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,LIB2,AZ,D
0,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,LIB2,AZ,D
0,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,LIB2,AZ,D
0,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,LIB2,AZ,D
0,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,LIB2,AZ,D
0,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,LIB2,AZ,D
0,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,LIB2,AZ,D
0,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,LIB2,AZ,D
0,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,LIB2,AZ,D
0,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,LIB2,AZ,D
0,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,LIB2,AZ,D
0,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,LIB2,AZ,D
0,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,LIB2,AZ,D
0,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,LIB2,AZ,D
0,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,LIB2,AZ,D
0,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,LIB2,AZ,D
