Capacity,StartTimestamp,EndTimestamp,ReferenceLocationName,ReferenceLocationType,ReferenceLocationRole
2,2019-07-16T00:00:00.000Z,2019-07-16T23:59:00.000Z,LESA,AD,A
2,2019-07-17T00:00:00.000Z,2019-07-17T23:59:00.000Z,LESA,AD,A
3,2019-06-20T00:00:00.000Z,2019-06-20T23:59:00.000Z,LESO,AD,D
3,2019-06-21T00:00:00.000Z,2019-06-21T23:59:00.000Z,LESO,AD,D
3,2019-06-22T00:00:00.000Z,2019-06-22T23:59:00.000Z,LESO,AD,D
3,2019-06-23T00:00:00.000Z,2019-06-23T23:59:00.000Z,LESO,AD,D
3,2019-06-24T00:00:00.000Z,2019-06-24T23:59:00.000Z,LESO,AD,D
3,2019-06-25T00:00:00.000Z,2019-06-25T23:59:00.000Z,LESO,AD,D
3,2019-06-26T00:00:00.000Z,2019-06-26T23:59:00.000Z,LESO,AD,D
3,2019-06-27T00:00:00.000Z,2019-06-27T23:59:00.000Z,LESO,AD,D
3,2019-06-28T00:00:00.000Z,2019-06-28T23:59:00.000Z,LESO,AD,D
3,2019-06-29T00:00:00.000Z,2019-06-29T23:59:00.000Z,LESO,AD,D
3,2019-06-30T00:00:00.000Z,2019-06-30T23:59:00.000Z,LESO,AD,D
3,2019-07-01T00:00:00.000Z,2019-07-01T23:59:00.000Z,LESO,AD,D
3,2019-07-02T00:00:00.000Z,2019-07-02T23:59:00.000Z,LESO,AD,D
3,2019-07-03T00:00:00.000Z,2019-07-03T23:59:00.000Z,LESO,AD,D
3,2019-07-04T00:00:00.000Z,2019-07-04T23:59:00.000Z,LESO,AD,D
3,2019-07-05T00:00:00.000Z,2019-07-05T23:59:00.000Z,LESO,AD,D
3,2019-07-06T00:00:00.000Z,2019-07-06T23:59:00.000Z,LESO,AD,D
3,2019-07-07T00:00:00.000Z,2019-07-07T23:59:00.000Z,LESO,AD,D
3,2019-07-08T00:00:00.000Z,2019-07-08T23:59:00.000Z,LESO,AD,D
3,2019-07-09T00:00:00.000Z,2019-07-09T23:59:00.000Z,LESO,AD,D
3,2019-07-10T00:00:00.000Z,2019-07-10T23:59:00.000Z,LESO,AD,D
3,2019-07-11T00:00:00.000Z,2019-07-11T23:59:00.000Z,LESO,AD,D
3,2019-07-12T00:00:00.000Z,2019-07-12T23:59:00.000Z,LESO,AD,D
3,2019-07-13T00:00:00.000Z,2019-07-13T23:59:00.000Z,LESO,AD,D
3,2019-07-14T00:00:00.000Z,2019-07-14T23:59:00.000Z,LESO,AD,D
3,2019-07-15T00:00:00.000Z,2019-07-15T23:59:00.000Z,LESO,AD,D
3,2019-07-16T00:00:00.000Z,2019-07-16T23:59:00.000Z,LESO,AD,D
3,2019-07-17T00:00:00.000Z,2019-07-17T23:59:00.000Z,LESO,AD,D
30,2019-06-20T00:00:00.000Z,2019-06-20T23:59:00.000Z,LFRM,AD,G
30,2019-06-21T00:00:00.000Z,2019-06-21T23:59:00.000Z,LFRM,AD,G
30,2019-06-22T00:00:00.000Z,2019-06-22T23:59:00.000Z,LFRM,AD,G
30,2019-06-23T00:00:00.000Z,2019-06-23T23:59:00.000Z,LFRM,AD,G
30,2019-06-24T00:00:00.000Z,2019-06-24T23:59:00.000Z,LFRM,AD,G
30,2019-06-25T00:00:00.000Z,2019-06-25T23:59:00.000Z,LFRM,AD,G
30,2019-06-26T00:00:00.000Z,2019-06-26T23:59:00.000Z,LFRM,AD,G
30,2019-06-27T00:00:00.000Z,2019-06-27T23:59:00.000Z,LFRM,AD,G
30,2019-06-28T00:00:00.000Z,2019-06-28T23:59:00.000Z,LFRM,AD,G
30,2019-06-29T00:00:00.000Z,2019-06-29T23:59:00.000Z,LFRM,AD,G
30,2019-06-30T00:00:00.000Z,2019-06-30T23:59:00.000Z,LFRM,AD,G
30,2019-07-01T00:00:00.000Z,2019-07-01T23:59:00.000Z,LFRM,AD,G
30,2019-07-02T00:00:00.000Z,2019-07-02T23:59:00.000Z,LFRM,AD,G
30,2019-07-03T00:00:00.000Z,2019-07-03T23:59:00.000Z,LFRM,AD,G
30,2019-07-04T00:00:00.000Z,2019-07-04T23:59:00.000Z,LFRM,AD,G
30,2019-07-05T00:00:00.000Z,2019-07-05T23:59:00.000Z,LFRM,AD,G
30,2019-07-06T00:00:00.000Z,2019-07-06T23:59:00.000Z,LFRM,AD,G
30,2019-07-07T00:00:00.000Z,2019-07-07T23:59:00.000Z,LFRM,AD,G
30,2019-07-08T00:00:00.000Z,2019-07-08T23:59:00.000Z,LFRM,AD,G
30,2019-07-09T00:00:00.000Z,2019-07-09T23:59:00.000Z,LFRM,AD,G
30,2019-07-10T00:00:00.000Z,2019-07-10T23:59:00.000Z,LFRM,AD,G
30,2019-07-11T00:00:00.000Z,2019-07-11T23:59:00.000Z,LFRM,AD,G
30,2019-07-12T00:00:00.000Z,2019-07-12T23:59:00.000Z,LFRM,AD,G
30,2019-07-13T00:00:00.000Z,2019-07-13T23:59:00.000Z,LFRM,AD,G
30,2019-07-14T00:00:00.000Z,2019-07-14T23:59:00.000Z,LFRM,AD,G
30,2019-07-15T00:00:00.000Z,2019-07-15T23:59:00.000Z,LFRM,AD,G
30,2019-07-16T00:00:00.000Z,2019-07-16T23:59:00.000Z,LFRM,AD,G
30,2019-07-17T00:00:00.000Z,2019-07-17T23:59:00.000Z,LFRM,AD,G
60,2019-06-20T00:00:00.000Z,2019-06-20T23:59:00.000Z,LIRF,AD,D
60,2019-06-21T00:00:00.000Z,2019-06-21T23:59:00.000Z,LIRF,AD,D
60,2019-06-22T00:00:00.000Z,2019-06-22T23:59:00.000Z,LIRF,AD,D
60,2019-06-23T00:00:00.000Z,2019-06-23T23:59:00.000Z,LIRF,AD,D
60,2019-06-24T00:00:00.000Z,2019-06-24T23:59:00.000Z,LIRF,AD,D
60,2019-06-25T00:00:00.000Z,2019-06-25T23:59:00.000Z,LIRF,AD,D
60,2019-06-26T00:00:00.000Z,2019-06-26T23:59:00.000Z,LIRF,AD,D
60,2019-06-27T00:00:00.000Z,2019-06-27T23:59:00.000Z,LIRF,AD,D
60,2019-06-28T00:00:00.000Z,2019-06-28T23:59:00.000Z,LIRF,AD,D
60,2019-06-29T00:00:00.000Z,2019-06-29T23:59:00.000Z,LIRF,AD,D
60,2019-06-30T00:00:00.000Z,2019-06-30T23:59:00.000Z,LIRF,AD,D
60,2019-07-01T00:00:00.000Z,2019-07-01T23:59:00.000Z,LIRF,AD,D
60,2019-07-02T00:00:00.000Z,2019-07-02T23:59:00.000Z,LIRF,AD,D
60,2019-07-03T00:00:00.000Z,2019-07-03T23:59:00.000Z,LIRF,AD,D
60,2019-07-04T00:00:00.000Z,2019-07-04T23:59:00.000Z,LIRF,AD,D
60,2019-07-05T00:00:00.000Z,2019-07-05T23:59:00.000Z,LIRF,AD,D
60,2019-07-06T00:00:00.000Z,2019-07-06T23:59:00.000Z,LIRF,AD,D
60,2019-07-07T00:00:00.000Z,2019-07-07T23:59:00.000Z,LIRF,AD,D
60,2019-07-08T00:00:00.000Z,2019-07-08T23:59:00.000Z,LIRF,AD,D
60,2019-07-09T00:00:00.000Z,2019-07-09T23:59:00.000Z,LIRF,AD,D
60,2019-07-10T00:00:00.000Z,2019-07-10T23:59:00.000Z,LIRF,AD,D
60,2019-07-11T00:00:00.000Z,2019-07-11T23:59:00.000Z,LIRF,AD,D
60,2019-07-12T00:00:00.000Z,2019-07-12T23:59:00.000Z,LIRF,AD,D
60,2019-07-13T00:00:00.000Z,2019-07-13T23:59:00.000Z,LIRF,AD,D
60,2019-07-14T00:00:00.000Z,2019-07-14T23:59:00.000Z,LIRF,AD,D
60,2019-07-15T00:00:00.000Z,2019-07-15T23:59:00.000Z,LIRF,AD,D
60,2019-07-16T00:00:00.000Z,2019-07-16T23:59:00.000Z,LIRF,AD,D
60,2019-07-17T00:00:00.000Z,2019-07-17T23:59:00.000Z,LIRF,AD,D
5,2019-06-20T00:00:00.000Z,2019-06-20T23:59:00.000Z,EGLL,AD,A
5,2019-06-21T00:00:00.000Z,2019-06-21T23:59:00.000Z,EGLL,AD,A
5,2019-06-22T00:00:00.000Z,2019-06-22T23:59:00.000Z,EGLL,AD,A
5,2019-06-23T00:00:00.000Z,2019-06-23T23:59:00.000Z,EGLL,AD,A
5,2019-06-24T00:00:00.000Z,2019-06-24T23:59:00.000Z,EGLL,AD,A
5,2019-06-25T00:00:00.000Z,2019-06-25T23:59:00.000Z,EGLL,AD,A
5,2019-06-26T00:00:00.000Z,2019-06-26T23:59:00.000Z,EGLL,AD,A
5,2019-06-27T00:00:00.000Z,2019-06-27T23:59:00.000Z,EGLL,AD,A
5,2019-06-28T00:00:00.000Z,2019-06-28T23:59:00.000Z,EGLL,AD,A
5,2019-06-29T00:00:00.000Z,2019-06-29T23:59:00.000Z,EGLL,AD,A
5,2019-06-30T00:00:00.000Z,2019-06-30T23:59:00.000Z,EGLL,AD,A
5,2019-07-01T00:00:00.000Z,2019-07-01T23:59:00.000Z,EGLL,AD,A
5,2019-07-02T00:00:00.000Z,2019-07-02T23:59:00.000Z,EGLL,AD,A
5,2019-07-03T00:00:00.000Z,2019-07-03T23:59:00.000Z,EGLL,AD,A
5,2019-07-04T00:00:00.000Z,2019-07-04T23:59:00.000Z,EGLL,AD,A
5,2019-07-05T00:00:00.000Z,2019-07-05T23:59:00.000Z,EGLL,AD,A
5,2019-07-06T00:00:00.000Z,2019-07-06T23:59:00.000Z,EGLL,AD,A
5,2019-07-07T00:00:00.000Z,2019-07-07T23:59:00.000Z,EGLL,AD,A
5,2019-07-08T00:00:00.000Z,2019-07-08T23:59:00.000Z,EGLL,AD,A
5,2019-07-09T00:00:00.000Z,2019-07-09T23:59:00.000Z,EGLL,AD,A
5,2019-07-10T00:00:00.000Z,2019-07-10T23:59:00.000Z,EGLL,AD,A
5,2019-07-11T00:00:00.000Z,2019-07-11T23:59:00.000Z,EGLL,AD,A
5,2019-07-12T00:00:00.000Z,2019-07-12T23:59:00.000Z,EGLL,AD,A
5,2019-07-13T00:00:00.000Z,2019-07-13T23:59:00.000Z,EGLL,AD,A
5,2019-07-14T00:00:00.000Z,2019-07-14T23:59:00.000Z,EGLL,AD,A
5,2019-07-15T00:00:00.000Z,2019-07-15T23:59:00.000Z,EGLL,AD,A
5,2019-07-16T00:00:00.000Z,2019-07-16T23:59:00.000Z,EGLL,AD,A
5,2019-07-17T00:00:00.000Z,2019-07-17T23:59:00.000Z,EGLL,AD,A
0,2019-06-20T00:00:00.000Z,2019-06-20T23:59:00.000Z,EGLC,AD,A
0,2019-06-21T00:00:00.000Z,2019-06-21T23:59:00.000Z,EGLC,AD,A
0,2019-06-22T00:00:00.000Z,2019-06-22T23:59:00.000Z,EGLC,AD,A
0,2019-06-23T00:00:00.000Z,2019-06-23T23:59:00.000Z,EGLC,AD,A
0,2019-06-24T00:00:00.000Z,2019-06-24T23:59:00.000Z,EGLC,AD,A
0,2019-06-25T00:00:00.000Z,2019-06-25T23:59:00.000Z,EGLC,AD,A
0,2019-06-26T00:00:00.000Z,2019-06-26T23:59:00.000Z,EGLC,AD,A
0,2019-06-27T00:00:00.000Z,2019-06-27T23:59:00.000Z,EGLC,AD,A
0,2019-06-28T00:00:00.000Z,2019-06-28T23:59:00.000Z,EGLC,AD,A
0,2019-06-29T00:00:00.000Z,2019-06-29T23:59:00.000Z,EGLC,AD,A
0,2019-06-30T00:00:00.000Z,2019-06-30T23:59:00.000Z,EGLC,AD,A
0,2019-07-01T00:00:00.000Z,2019-07-01T23:59:00.000Z,EGLC,AD,A
0,2019-07-02T00:00:00.000Z,2019-07-02T23:59:00.000Z,EGLC,AD,A
0,2019-07-03T00:00:00.000Z,2019-07-03T23:59:00.000Z,EGLC,AD,A
0,2019-07-04T00:00:00.000Z,2019-07-04T23:59:00.000Z,EGLC,AD,A
0,2019-07-05T00:00:00.000Z,2019-07-05T23:59:00.000Z,EGLC,AD,A
0,2019-07-06T00:00:00.000Z,2019-07-06T23:59:00.000Z,EGLC,AD,A
0,2019-07-07T00:00:00.000Z,2019-07-07T23:59:00.000Z,EGLC,AD,A
0,2019-07-08T00:00:00.000Z,2019-07-08T23:59:00.000Z,EGLC,AD,A
0,2019-07-09T00:00:00.000Z,2019-07-09T23:59:00.000Z,EGLC,AD,A
0,2019-07-10T00:00:00.000Z,2019-07-10T23:59:00.000Z,EGLC,AD,A
0,2019-07-11T00:00:00.000Z,2019-07-11T23:59:00.000Z,EGLC,AD,A
0,2019-07-12T00:00:00.000Z,2019-07-12T23:59:00.000Z,EGLC,AD,A
0,2019-07-13T00:00:00.000Z,2019-07-13T23:59:00.000Z,EGLC,AD,A
0,2019-07-14T00:00:00.000Z,2019-07-14T23:59:00.000Z,EGLC,AD,A
0,2019-07-15T00:00:00.000Z,2019-07-15T23:59:00.000Z,EGLC,AD,A
0,2019-07-16T00:00:00.000Z,2019-07-16T23:59:00.000Z,EGLC,AD,A
0,2019-07-17T00:00:00.000Z,2019-07-17T23:59:00.000Z,EGLC,AD,A
12,2019-06-20T00:00:00.000Z,2019-06-20T23:59:00.000Z,LEVX,AD,G
12,2019-06-21T00:00:00.000Z,2019-06-21T23:59:00.000Z,LEVX,AD,G
12,2019-06-22T00:00:00.000Z,2019-06-22T23:59:00.000Z,LEVX,AD,G
12,2019-06-23T00:00:00.000Z,2019-06-23T23:59:00.000Z,LEVX,AD,G
12,2019-06-24T00:00:00.000Z,2019-06-24T23:59:00.000Z,LEVX,AD,G
12,2019-06-25T00:00:00.000Z,2019-06-25T23:59:00.000Z,LEVX,AD,G
12,2019-06-26T00:00:00.000Z,2019-06-26T23:59:00.000Z,LEVX,AD,G
12,2019-06-27T00:00:00.000Z,2019-06-27T23:59:00.000Z,LEVX,AD,G
12,2019-06-28T00:00:00.000Z,2019-06-28T23:59:00.000Z,LEVX,AD,G
12,2019-06-29T00:00:00.000Z,2019-06-29T23:59:00.000Z,LEVX,AD,G
12,2019-06-30T00:00:00.000Z,2019-06-30T23:59:00.000Z,LEVX,AD,G
12,2019-07-01T00:00:00.000Z,2019-07-01T23:59:00.000Z,LEVX,AD,G
12,2019-07-02T00:00:00.000Z,2019-07-02T23:59:00.000Z,LEVX,AD,G
12,2019-07-03T00:00:00.000Z,2019-07-03T23:59:00.000Z,LEVX,AD,G
12,2019-07-04T00:00:00.000Z,2019-07-04T23:59:00.000Z,LEVX,AD,G
12,2019-07-05T00:00:00.000Z,2019-07-05T23:59:00.000Z,LEVX,AD,G
12,2019-07-06T00:00:00.000Z,2019-07-06T23:59:00.000Z,LEVX,AD,G
12,2019-07-07T00:00:00.000Z,2019-07-07T23:59:00.000Z,LEVX,AD,G
12,2019-07-08T00:00:00.000Z,2019-07-08T23:59:00.000Z,LEVX,AD,G
12,2019-07-09T00:00:00.000Z,2019-07-09T23:59:00.000Z,LEVX,AD,G
12,2019-07-10T00:00:00.000Z,2019-07-10T23:59:00.000Z,LEVX,AD,G
12,2019-07-11T00:00:00.000Z,2019-07-11T23:59:00.000Z,LEVX,AD,G
12,2019-07-12T00:00:00.000Z,2019-07-12T23:59:00.000Z,LEVX,AD,G
12,2019-07-13T00:00:00.000Z,2019-07-13T23:59:00.000Z,LEVX,AD,G
12,2019-07-14T00:00:00.000Z,2019-07-14T23:59:00.000Z,LEVX,AD,G
12,2019-07-15T00:00:00.000Z,2019-07-15T23:59:00.000Z,LEVX,AD,G
12,2019-07-16T00:00:00.000Z,2019-07-16T23:59:00.000Z,LEVX,AD,G
12,2019-07-17T00:00:00.000Z,2019-07-17T23:59:00.000Z,LEVX,AD,G
12,2019-06-20T00:00:00.000Z,2019-06-20T23:59:00.000Z,LFPG,AD,A
12,2019-06-21T00:00:00.000Z,2019-06-21T23:59:00.000Z,LFPG,AD,A
12,2019-06-22T00:00:00.000Z,2019-06-22T23:59:00.000Z,LFPG,AD,A
12,2019-06-23T00:00:00.000Z,2019-06-23T23:59:00.000Z,LFPG,AD,A
12,2019-06-24T00:00:00.000Z,2019-06-24T23:59:00.000Z,LFPG,AD,A
12,2019-06-25T00:00:00.000Z,2019-06-25T23:59:00.000Z,LFPG,AD,A
12,2019-06-26T00:00:00.000Z,2019-06-26T23:59:00.000Z,LFPG,AD,A
12,2019-06-27T00:00:00.000Z,2019-06-27T23:59:00.000Z,LFPG,AD,A
12,2019-06-28T00:00:00.000Z,2019-06-28T23:59:00.000Z,LFPG,AD,A
12,2019-06-29T00:00:00.000Z,2019-06-29T23:59:00.000Z,LFPG,AD,A
12,2019-06-30T00:00:00.000Z,2019-06-30T23:59:00.000Z,LFPG,AD,A
12,2019-07-01T00:00:00.000Z,2019-07-01T23:59:00.000Z,LFPG,AD,A
12,2019-07-02T00:00:00.000Z,2019-07-02T23:59:00.000Z,LFPG,AD,A
12,2019-07-03T00:00:00.000Z,2019-07-03T23:59:00.000Z,LFPG,AD,A
12,2019-07-04T00:00:00.000Z,2019-07-04T23:59:00.000Z,LFPG,AD,A
12,2019-07-05T00:00:00.000Z,2019-07-05T23:59:00.000Z,LFPG,AD,A
12,2019-07-06T00:00:00.000Z,2019-07-06T23:59:00.000Z,LFPG,AD,A
12,2019-07-07T00:00:00.000Z,2019-07-07T23:59:00.000Z,LFPG,AD,A
12,2019-07-08T00:00:00.000Z,2019-07-08T23:59:00.000Z,LFPG,AD,A
12,2019-07-09T00:00:00.000Z,2019-07-09T23:59:00.000Z,LFPG,AD,A
12,2019-07-10T00:00:00.000Z,2019-07-10T23:59:00.000Z,LFPG,AD,A
12,2019-07-11T00:00:00.000Z,2019-07-11T23:59:00.000Z,LFPG,AD,A
12,2019-07-12T00:00:00.000Z,2019-07-12T23:59:00.000Z,LFPG,AD,A
12,2019-07-13T00:00:00.000Z,2019-07-13T23:59:00.000Z,LFPG,AD,A
12,2019-07-14T00:00:00.000Z,2019-07-14T23:59:00.000Z,LFPG,AD,A
12,2019-07-15T00:00:00.000Z,2019-07-15T23:59:00.000Z,LFPG,AD,A
12,2019-07-16T00:00:00.000Z,2019-07-16T23:59:00.000Z,LFPG,AD,A
12,2019-07-17T00:00:00.000Z,2019-07-17T23:59:00.000Z,LFPG,AD,A
12,2019-06-20T00:00:00.000Z,2019-06-20T23:59:00.000Z,LDSP,AD,G
12,2019-06-21T00:00:00.000Z,2019-06-21T23:59:00.000Z,LDSP,AD,G
12,2019-06-22T00:00:00.000Z,2019-06-22T23:59:00.000Z,LDSP,AD,G
12,2019-06-23T00:00:00.000Z,2019-06-23T23:59:00.000Z,LDSP,AD,G
12,2019-06-24T00:00:00.000Z,2019-06-24T23:59:00.000Z,LDSP,AD,G
12,2019-06-25T00:00:00.000Z,2019-06-25T23:59:00.000Z,LDSP,AD,G
12,2019-06-26T00:00:00.000Z,2019-06-26T23:59:00.000Z,LDSP,AD,G
12,2019-06-27T00:00:00.000Z,2019-06-27T23:59:00.000Z,LDSP,AD,G
12,2019-06-28T00:00:00.000Z,2019-06-28T23:59:00.000Z,LDSP,AD,G
12,2019-06-29T00:00:00.000Z,2019-06-29T23:59:00.000Z,LDSP,AD,G
12,2019-06-30T00:00:00.000Z,2019-06-30T23:59:00.000Z,LDSP,AD,G
12,2019-07-01T00:00:00.000Z,2019-07-01T23:59:00.000Z,LDSP,AD,G
12,2019-07-02T00:00:00.000Z,2019-07-02T23:59:00.000Z,LDSP,AD,G
12,2019-07-03T00:00:00.000Z,2019-07-03T23:59:00.000Z,LDSP,AD,G
12,2019-07-04T00:00:00.000Z,2019-07-04T23:59:00.000Z,LDSP,AD,G
12,2019-07-05T00:00:00.000Z,2019-07-05T23:59:00.000Z,LDSP,AD,G
12,2019-07-06T00:00:00.000Z,2019-07-06T23:59:00.000Z,LDSP,AD,G
12,2019-07-07T00:00:00.000Z,2019-07-07T23:59:00.000Z,LDSP,AD,G
12,2019-07-08T00:00:00.000Z,2019-07-08T23:59:00.000Z,LDSP,AD,G
12,2019-07-09T00:00:00.000Z,2019-07-09T23:59:00.000Z,LDSP,AD,G
12,2019-07-10T00:00:00.000Z,2019-07-10T23:59:00.000Z,LDSP,AD,G
12,2019-07-11T00:00:00.000Z,2019-07-11T23:59:00.000Z,LDSP,AD,G
12,2019-07-12T00:00:00.000Z,2019-07-12T23:59:00.000Z,LDSP,AD,G
12,2019-07-13T00:00:00.000Z,2019-07-13T23:59:00.000Z,LDSP,AD,G
12,2019-07-14T00:00:00.000Z,2019-07-14T23:59:00.000Z,LDSP,AD,G
12,2019-07-15T00:00:00.000Z,2019-07-15T23:59:00.000Z,LDSP,AD,G
12,2019-07-16T00:00:00.000Z,2019-07-16T23:59:00.000Z,LDSP,AD,G
12,2019-07-17T00:00:00.000Z,2019-07-17T23:59:00.000Z,LDSP,AD,G
5,2019-06-20T18:00:00.000Z,2019-06-20T18:59:00.000Z,LFMD,AD,A
5,2019-06-21T06:00:00.000Z,2019-06-21T08:39:00.000Z,LFMD,AD,A
5,2019-06-21T15:00:00.000Z,2019-06-21T18:59:00.000Z,LFMD,AD,A
5,2019-06-22T06:00:00.000Z,2019-06-22T18:59:00.000Z,LFMD,AD,A
5,2019-06-23T06:00:00.000Z,2019-06-23T18:59:00.000Z,LFMD,AD,A
5,2019-06-24T06:00:00.000Z,2019-06-24T10:19:00.000Z,LFMD,AD,A
5,2019-06-24T12:20:00.000Z,2019-06-24T18:59:00.000Z,LFMD,AD,A
5,2019-06-25T06:00:00.000Z,2019-06-25T18:59:00.000Z,LFMD,AD,A
5,2019-06-26T06:00:00.000Z,2019-06-26T18:59:00.000Z,LFMD,AD,A
5,2019-06-27T06:00:00.000Z,2019-06-27T18:59:00.000Z,LFMD,AD,A
5,2019-06-28T06:00:00.000Z,2019-06-28T18:59:00.000Z,LFMD,AD,A
5,2019-06-29T06:00:00.000Z,2019-06-29T18:59:00.000Z,LFMD,AD,A
5,2019-06-30T06:00:00.000Z,2019-06-30T15:59:00.000Z,LFMD,AD,A
5,2019-06-30T17:20:00.000Z,2019-06-30T18:59:00.000Z,LFMD,AD,A
5,2019-07-01T06:00:00.000Z,2019-07-01T18:59:00.000Z,LFMD,AD,A
5,2019-07-02T06:00:00.000Z,2019-07-02T18:59:00.000Z,LFMD,AD,A
5,2019-07-03T06:00:00.000Z,2019-07-03T18:59:00.000Z,LFMD,AD,A
5,2019-07-04T06:00:00.000Z,2019-07-04T18:59:00.000Z,LFMD,AD,A
5,2019-07-05T06:00:00.000Z,2019-07-05T18:59:00.000Z,LFMD,AD,A
5,2019-07-06T06:00:00.000Z,2019-07-06T08:39:00.000Z,LFMD,AD,A
5,2019-07-06T18:00:00.000Z,2019-07-06T18:59:00.000Z,LFMD,AD,A
5,2019-07-07T06:00:00.000Z,2019-07-07T16:39:00.000Z,LFMD,AD,A
5,2019-07-07T18:40:00.000Z,2019-07-07T18:59:00.000Z,LFMD,AD,A
5,2019-07-08T06:00:00.000Z,2019-07-08T18:59:00.000Z,LFMD,AD,A
5,2019-07-09T06:00:00.000Z,2019-07-09T18:59:00.000Z,LFMD,AD,A
5,2019-07-10T06:00:00.000Z,2019-07-10T15:19:00.000Z,LFMD,AD,A
5,2019-07-10T17:40:00.000Z,2019-07-10T18:59:00.000Z,LFMD,AD,A
5,2019-07-11T06:00:00.000Z,2019-07-11T08:59:00.000Z,LFMD,AD,A
5,2019-07-11T13:00:00.000Z,2019-07-11T18:59:00.000Z,LFMD,AD,A
5,2019-07-12T06:00:00.000Z,2019-07-12T18:59:00.000Z,LFMD,AD,A
5,2019-07-13T06:00:00.000Z,2019-07-13T18:59:00.000Z,LFMD,AD,A
5,2019-07-14T06:00:00.000Z,2019-07-14T18:59:00.000Z,LFMD,AD,A
5,2019-07-15T06:00:00.000Z,2019-07-15T11:39:00.000Z,LFMD,AD,A
5,2019-07-15T14:00:00.000Z,2019-07-15T18:59:00.000Z,LFMD,AD,A
5,2019-07-16T06:00:00.000Z,2019-07-16T06:59:00.000Z,LFMD,AD,A
5,2019-07-16T09:00:00.000Z,2019-07-16T18:59:00.000Z,LFMD,AD,A
5,2019-07-17T06:00:00.000Z,2019-07-17T18:59:00.000Z,LFMD,AD,A
22,2019-06-20T00:00:00.000Z,2019-06-20T23:59:00.000Z,LGAV,AD,D
22,2019-06-21T00:00:00.000Z,2019-06-21T23:59:00.000Z,LGAV,AD,D
22,2019-06-22T00:00:00.000Z,2019-06-22T23:59:00.000Z,LGAV,AD,D
22,2019-06-23T00:00:00.000Z,2019-06-23T23:59:00.000Z,LGAV,AD,D
22,2019-06-24T00:00:00.000Z,2019-06-24T23:59:00.000Z,LGAV,AD,D
22,2019-06-25T00:00:00.000Z,2019-06-25T23:59:00.000Z,LGAV,AD,D
22,2019-06-26T00:00:00.000Z,2019-06-26T23:59:00.000Z,LGAV,AD,D
22,2019-06-27T00:00:00.000Z,2019-06-27T23:59:00.000Z,LGAV,AD,D
22,2019-06-28T00:00:00.000Z,2019-06-28T23:59:00.000Z,LGAV,AD,D
22,2019-06-29T00:00:00.000Z,2019-06-29T23:59:00.000Z,LGAV,AD,D
22,2019-06-30T00:00:00.000Z,2019-06-30T23:59:00.000Z,LGAV,AD,D
22,2019-07-01T00:00:00.000Z,2019-07-01T23:59:00.000Z,LGAV,AD,D
22,2019-07-02T00:00:00.000Z,2019-07-02T23:59:00.000Z,LGAV,AD,D
22,2019-07-03T00:00:00.000Z,2019-07-03T23:59:00.000Z,LGAV,AD,D
22,2019-07-04T00:00:00.000Z,2019-07-04T23:59:00.000Z,LGAV,AD,D
22,2019-07-05T00:00:00.000Z,2019-07-05T23:59:00.000Z,LGAV,AD,D
22,2019-07-06T00:00:00.000Z,2019-07-06T23:59:00.000Z,LGAV,AD,D
22,2019-07-07T00:00:00.000Z,2019-07-07T23:59:00.000Z,LGAV,AD,D
22,2019-07-08T00:00:00.000Z,2019-07-08T23:59:00.000Z,LGAV,AD,D
22,2019-07-09T00:00:00.000Z,2019-07-09T23:59:00.000Z,LGAV,AD,D
22,2019-07-10T00:00:00.000Z,2019-07-10T23:59:00.000Z,LGAV,AD,D
22,2019-07-11T00:00:00.000Z,2019-07-11T23:59:00.000Z,LGAV,AD,D
22,2019-07-12T00:00:00.000Z,2019-07-12T23:59:00.000Z,LGAV,AD,D
22,2019-07-13T00:00:00.000Z,2019-07-13T23:59:00.000Z,LGAV,AD,D
22,2019-07-14T00:00:00.000Z,2019-07-14T23:59:00.000Z,LGAV,AD,D
22,2019-07-15T00:00:00.000Z,2019-07-15T23:59:00.000Z,LGAV,AD,D
22,2019-07-16T00:00:00.000Z,2019-07-16T23:59:00.000Z,LGAV,AD,D
22,2019-07-17T00:00:00.000Z,2019-07-17T23:59:00.000Z,LGAV,AD,D
9,2019-06-20T00:00:00.000Z,2019-06-20T23:59:00.000Z,LIPX,AD,A
9,2019-06-21T00:00:00.000Z,2019-06-21T23:59:00.000Z,LIPX,AD,A
9,2019-06-22T00:00:00.000Z,2019-06-22T23:59:00.000Z,LIPX,AD,A
9,2019-06-23T00:00:00.000Z,2019-06-23T23:59:00.000Z,LIPX,AD,A
9,2019-06-24T00:00:00.000Z,2019-06-24T23:59:00.000Z,LIPX,AD,A
9,2019-06-25T00:00:00.000Z,2019-06-25T23:59:00.000Z,LIPX,AD,A
9,2019-06-26T00:00:00.000Z,2019-06-26T23:59:00.000Z,LIPX,AD,A
9,2019-06-27T00:00:00.000Z,2019-06-27T23:59:00.000Z,LIPX,AD,A
9,2019-06-28T00:00:00.000Z,2019-06-28T23:59:00.000Z,LIPX,AD,A
9,2019-06-29T00:00:00.000Z,2019-06-29T23:59:00.000Z,LIPX,AD,A
9,2019-06-30T00:00:00.000Z,2019-06-30T23:59:00.000Z,LIPX,AD,A
9,2019-07-01T00:00:00.000Z,2019-07-01T23:59:00.000Z,LIPX,AD,A
