airport,airline,frequency,low_cost
LGAV,ROU,143,False
LGAV,WZZ,130,True
LGAV,SAS,128,False
LGAV,TRA,120,True
LGAV,ASL,118,False
LGAV,BAW,116,False
LGAV,THY,113,False
LGAV,VLG,106,True
LGAV,IBE,104,False
LGAV,BMS,104,True
LGAV,AUA,101,False
LGAV,EZY,89,True
LGAV,TAY,81,False
LGAV,MEA,80,False
LGAV,CYP,79,False
LGAV,KLM,78,False
LGAV,EWG,75,True
LGAV,ELY,70,False
LGAV,TSC,63,False
LGAV,CTN,61,False
LGAV,MSR,60,False
LGAV,WUK,56,False
LGAV,QTR,54,False
LGAV,JAF,52,True
LGAV,PGT,50,True
LGAV,AUI,49,False
LGAV,BEL,48,False
LGAV,NAX,48,True
LGAV,ROT,48,False
LGAV,IBK,48,False
LGAV,ETD,47,False
LGAV,OMA,43,False
LGAV,BCS,40,False
LGAV,EZS,38,True
LGAV,SVA,31,False
LGAV,EIN,24,False
LGAV,VOE,21,True
LGAV,FIN,20,False
LGAV,JNK,20,False
LGAV,ZZZ,16,False
LGAV,RAM,16,False
LGAV,IBS,14,False
LGAV,AWC,13,False
LGAV,CMB,12,False
LGAV,ISR,10,False
LGAV,FPO,10,False
LGAV,RYS,9,False
LGAV,RJA,9,False
LGAV,TVP,8,False
LGAV,AEA,8,False
LGAV,LZB,8,False
LGAV,ENT,6,False
LGAV,TDR,5,False
LGAV,FRV,5,False
LGAV,CXI,4,False
LGAV,GFA,4,False
LGAV,LAV,3,False
LGAV,REU,3,False
LGAV,PHG,3,False
LGAV,ICL,2,False
LGAV,SCX,2,True
LGAV,HZA,2,False
LGAV,PVG,2,False
LGAV,BSK,2,False
LGAV,CNV,2,False
LGAV,AAL,2,False
LGAV,LLM,2,False
LGAV,AAF,2,False
LGAV,BPA,1,True
LGAV,ROJ,1,False
LGAV,LGL,1,False
LGAV,ANE,1,False
LGAV,DCS,1,False
LGAV,VPB,1,False
LGAV,CCA,1,False
LGAV,EIG,1,False
LGAV,RJD,1,False
LGAV,TVS,1,True
LGAV,KAY,1,False
LGAV,TFL,1,False
LGAV,OLY,1,False
LGAV,HZX,1,False
LGAV,UAL,1,False
EDDL,EWG,6839,True
EDDL,DLH,1025,False
EDDL,LDM,855,False
EDDL,TUI,728,True
EDDL,SXS,562,True
EDDL,CFG,491,True
EDDL,SXD,474,True
EDDL,AUA,419,False
EDDL,BEE,396,True
EDDL,EJU,295,False
EDDL,BAW,280,False
EDDL,THY,263,False
EDDL,AFL,225,False
EDDL,SWR,167,False
EDDL,IBE,161,False
EDDL,PGT,149,True
EDDL,AEE,145,False
EDDL,OHY,142,True
EDDL,IBK,123,False
EDDL,EIN,112,False
EDDL,FIN,112,False
EDDL,SAS,110,False
EDDL,AFR,110,False
EDDL,TAP,106,False
EDDL,CAI,98,True
EDDL,LOT,81,False
EDDL,KLM,80,False
EDDL,BUC,72,False
EDDL,GWI,66,True
EDDL,OTF,63,False
EDDL,KKK,61,True
EDDL,SDM,56,False
EDDL,AUI,56,False
EDDL,VLG,47,True
EDDL,EZY,46,True
EDDL,LBT,44,False
EDDL,TAR,38,False
EDDL,ASL,34,False
EDDL,CXI,30,False
EDDL,ICE,29,False
EDDL,MSC,27,False
EDDL,ETD,25,False
EDDL,SBI,24,False
EDDL,HOP,23,False
EDDL,VAW,20,False
EDDL,CCA,19,False
EDDL,AWT,18,True
EDDL,OLY,18,False
EDDL,CTN,17,False
EDDL,AMC,16,False
EDDL,IAW,16,False
EDDL,NMA,14,False
EDDL,SDR,8,False
EDDL,TWI,8,False
EDDL,GLP,8,False
EDDL,WLB,8,False
EDDL,LMU,6,False
EDDL,RAM,6,False
EDDL,TFL,6,False
EDDL,ENT,5,False
EDDL,HBJ,3,False
EDDL,LAV,2,False
EDDL,SMR,2,False
EDDL,KKL,2,False
EDDL,VKG,2,False
EDDL,TCX,2,False
EDDL,KAY,1,False
EDDL,NIA,1,False
EDDL,EDW,1,False
EDDL,SEH,1,False
EDDL,DAT,1,False
EDDL,AZA,1,False
EDDL,RYR,1,True
EDDL,DAN,1,False
